"timestamp","customer-transaction-count"
2021-12-27 23:30:00,0
2021-12-28 00:30:00,0
2021-12-28 01:30:00,0
2021-12-28 02:30:00,0
2021-12-28 03:30:00,0
2021-12-28 04:30:00,0
2021-12-28 05:30:00,1
2021-12-28 06:30:00,14
2021-12-28 07:30:00,35
2021-12-28 08:30:00,63
2021-12-28 09:30:00,103
2021-12-28 10:30:00,188
2021-12-28 11:30:00,216
2021-12-28 12:30:00,254
2021-12-28 13:30:00,239
2021-12-28 14:30:00,250
2021-12-28 15:30:00,219
2021-12-28 16:30:00,229
2021-12-28 17:30:00,184
2021-12-28 18:30:00,201
2021-12-28 19:30:00,208
2021-12-28 20:30:00,159
2021-12-28 21:30:00,147
2021-12-28 22:30:00,2
2021-12-28 23:30:00,0
2021-12-29 00:30:00,0
2021-12-29 01:30:00,0
2021-12-29 02:30:00,0
2021-12-29 03:30:00,0
2021-12-29 04:30:00,0
2021-12-29 05:30:00,1
2021-12-29 06:30:00,21
2021-12-29 07:30:00,67
2021-12-29 08:30:00,130
2021-12-29 09:30:00,194
2021-12-29 10:30:00,265
2021-12-29 11:30:00,345
2021-12-29 12:30:00,372
2021-12-29 13:30:00,358
2021-12-29 14:30:00,317
2021-12-29 15:30:00,302
2021-12-29 16:30:00,301
2021-12-29 17:30:00,287
2021-12-29 18:30:00,306
2021-12-29 19:30:00,312
2021-12-29 20:30:00,241
2021-12-29 21:30:00,151
2021-12-29 22:30:00,10
2021-12-29 23:30:00,0
2021-12-30 00:30:00,0
2021-12-30 01:30:00,0
2021-12-30 02:30:00,0
2021-12-30 03:30:00,0
2021-12-30 04:30:00,0
2021-12-30 05:30:00,1
2021-12-30 06:30:00,32
2021-12-30 07:30:00,105
2021-12-30 08:30:00,154
2021-12-30 09:30:00,247
2021-12-30 10:30:00,312
2021-12-30 11:30:00,422
2021-12-30 12:30:00,434
2021-12-30 13:30:00,466
2021-12-30 14:30:00,439
2021-12-30 15:30:00,412
2021-12-30 16:30:00,442
2021-12-30 17:30:00,432
2021-12-30 18:30:00,395
2021-12-30 19:30:00,399
2021-12-30 20:30:00,347
2021-12-30 21:30:00,342
2021-12-30 22:30:00,10
2021-12-30 23:30:00,0
2021-12-31 00:30:00,0
2021-12-31 01:30:00,0
2021-12-31 02:30:00,0
2021-12-31 03:30:00,0
2021-12-31 04:30:00,0
2021-12-31 05:30:00,0
2021-12-31 06:30:00,58
2021-12-31 07:30:00,147
2021-12-31 08:30:00,251
2021-12-31 09:30:00,343
2021-12-31 10:30:00,465
2021-12-31 11:30:00,622
2021-12-31 12:30:00,647
2021-12-31 13:30:00,634
2021-12-31 14:30:00,626
2021-12-31 15:30:00,582
2021-12-31 16:30:00,521
2021-12-31 17:30:00,413
2021-12-31 18:30:00,12
2021-12-31 19:30:00,0
2021-12-31 20:30:00,0
2021-12-31 21:30:00,0
2021-12-31 22:30:00,0
2021-12-31 23:30:00,0
2022-01-01 00:30:00,0
2022-01-01 01:30:00,0
2022-01-01 02:30:00,0
2022-01-01 03:30:00,0
2022-01-01 04:30:00,0
2022-01-01 05:30:00,0
2022-01-01 06:30:00,0
2022-01-01 07:30:00,0
2022-01-01 08:30:00,0
2022-01-01 09:30:00,0
2022-01-01 10:30:00,0
2022-01-01 11:30:00,0
2022-01-01 12:30:00,0
2022-01-01 13:30:00,0
2022-01-01 14:30:00,0
2022-01-01 15:30:00,0
2022-01-01 16:30:00,0
2022-01-01 17:30:00,0
2022-01-01 18:30:00,0
2022-01-01 19:30:00,0
2022-01-01 20:30:00,0
2022-01-01 21:30:00,0
2022-01-01 22:30:00,0
2022-01-01 23:30:00,0
2022-01-02 00:30:00,0
2022-01-02 01:30:00,0
2022-01-02 02:30:00,0
2022-01-02 03:30:00,0
2022-01-02 04:30:00,0
2022-01-02 05:30:00,0
2022-01-02 06:30:00,0
2022-01-02 07:30:00,0
2022-01-02 08:30:00,2
2022-01-02 09:30:00,71
2022-01-02 10:30:00,102
2022-01-02 11:30:00,137
2022-01-02 12:30:00,170
2022-01-02 13:30:00,201
2022-01-02 14:30:00,186
2022-01-02 15:30:00,155
2022-01-02 16:30:00,167
2022-01-02 17:30:00,131
2022-01-02 18:30:00,125
2022-01-02 19:30:00,106
2022-01-02 20:30:00,0
2022-01-02 21:30:00,0
2022-01-02 22:30:00,0
2022-01-02 23:30:00,0
2022-01-03 00:30:00,0
2022-01-03 01:30:00,0
2022-01-03 02:30:00,0
2022-01-03 03:30:00,0
2022-01-03 04:30:00,0
2022-01-03 05:30:00,0
2022-01-03 06:30:00,13
2022-01-03 07:30:00,54
2022-01-03 08:30:00,91
2022-01-03 09:30:00,141
2022-01-03 10:30:00,230
2022-01-03 11:30:00,260
2022-01-03 12:30:00,281
2022-01-03 13:30:00,237
2022-01-03 14:30:00,237
2022-01-03 15:30:00,241
2022-01-03 16:30:00,248
2022-01-03 17:30:00,251
2022-01-03 18:30:00,237
2022-01-03 19:30:00,220
2022-01-03 20:30:00,159
2022-01-03 21:30:00,148
2022-01-03 22:30:00,13
2022-01-03 23:30:00,0
2022-01-04 00:30:00,0
2022-01-04 01:30:00,0
2022-01-04 02:30:00,0
2022-01-04 03:30:00,0
2022-01-04 04:30:00,0
2022-01-04 05:30:00,2
2022-01-04 06:30:00,16
2022-01-04 07:30:00,44
2022-01-04 08:30:00,85
2022-01-04 09:30:00,102
2022-01-04 10:30:00,187
2022-01-04 11:30:00,230
2022-01-04 12:30:00,238
2022-01-04 13:30:00,213
2022-01-04 14:30:00,196
2022-01-04 15:30:00,223
